x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population
1.202272,,,,,,,,,,,,,,,,,,,0.372259,,,,,
1.202877,,,,,,,,,,,,,0.382944,,,,,,,,,,,
1.203847,,,,,,,,,,,,,,,,,,,,,,,,0.248471
1.203872,,,,,,,,,,,,,,,,,,,,0.238417,,,,
1.204247,,,,,,,0.340845,,,,,,,,,,,,,,,,,
1.204975,,,,,,,,0.302515,,,,,,,,,,,,,,,,
1.2052,,,,,,,,,,,0.46464,,,,,,,,,,,,,
1.205481,,,,,,,,,0.100804,,,,,,,,,,,,,,,
1.205746,,,,0.247219,,,,,,,,,,,,,,,,,,,,
1.206026,,,,,,,,,,,,,,,,,,,0.387351,,,,,
1.206118,,,,,,,,,,,,,,,0.015674,,,,,,,,,
1.20625,,0.408196,,,,,,,,,,,,,,,,,,,,,,
1.206504,,,,,,,,,,,,0.516637,,,,,,,,,,,,
1.207464,,,,,,,,0.318232,,,,,,,,,,,,,,,,
1.208512,,,,,,,,,,,,,,,,,0.15234,,,,,,,
1.209189,,,,,0.636633,,,,,,,,,,,,,,,,,,,
1.20922,0.374163,,,,,,,,,,,,,,,,,,,,,,,
1.209843,,,,,,,,,,0.476036,,,,,,,,,,,,,,
1.210158,,,,,,,,,,,,,,,,,,,,0.252258,,,,
1.210374,,,,,,,,,,,,,,,,,,,,,,,0.166169,
1.210413,,,,,,,,,,,,,,,,,,,0.402444,,,,,
1.210586,,,,,,,,0.333321,,,,,,,,,,,,,,,,
1.211206,,,,,,,,,0.086366,,,,,,,,,,,,,,,
1.211892,,,,,,,,,,,,,,,0.015591,,,,,,,,,
1.212136,,,,,,,,,,,,,,,,,,,,,0.219587,,,
1.213053,,,,,,,,,,,,0.525165,,,,,,,,,,,,
1.213075,,,,,,,,0.349038,,,,,,,,,,,,,,,,
1.213298,,,,,,,,,,,,,,,,,,,,,,,,0.260435
1.21355,,,,,,,,,,,0.474874,,,,,,,,,,,,,
1.213777,,,,,,,,,,,,,,0.069406,,,,,,,,,,
1.213912,,,,,,,,,,,,,,,,,,,,0.267349,,,,
1.214744,,,0.691514,,,,,,,,,,,,,,,,,,,,,
1.214932,,,,,,,,0.364752,,,,,,,,,,,,,,,,
1.215195,,,,0.259812,,,,,,,,,,,,,,,,,,,,
1.215496,,,,,,,,,,,,,0.391775,,,,,,,,,,,
1.215668,,,,,,,,,0.071296,,,,,,,,,,,,,,,
1.216232,,,,,,,0.350303,,,,,,,,,,,,,,,,,
1.216244,,,,,,,,,,0.474183,,,,,,,,,,,,,,
1.216789,,,,,,,,0.380467,,,,,,,,,,,,,,,,
1.217218,,,,,,,,,,,,,,,0.015555,,,,,,,,,
1.217329,,,,,,,,,,,,,,,,,0.164931,,,,,,,
1.217333,,,,,,,,,,,,,,,,,,,0.415658,,,,,
1.217408,,,,,,,,,,,,0.534876,,,,,,,,,,,,
1.217439,,,,,0.647627,,,,,,,,,,,,,,,,,,,
1.218502,,0.42369,,,,,,,,,,,,,,,,,,,,,,
1.218601,,,,,,,,,,,,,,,,,,0.161792,,,,,,
1.218669,0.386756,,,,,,,,,,,,,,,,,,,,,,,
1.219563,,,,,,,,,,,,,,,,,,,,0.282446,,,,
1.219687,,,,,,,,,,,,,,,,,,,,,0.232803,,,
1.219823,,,,,,,,,,,,,,,,,,,,,,,0.178762,
1.220543,,,,,,,,0.395558,,,,,,,,,,,,,,,,
1.220701,,,,,,,,,0.080736,,,,,,,,,,,,,,,
1.221027,,,,,,,,,,0.467338,,,,,,,,,,,,,,
1.221348,,,,,,,,,,,,,,,0.015814,,,,,,,,,
1.221959,,,,,,,,,,,,,,0.083252,,,,,,,,,,
1.222115,,,,,,,,,,,,,,,,,,,,,,,,0.273027
1.222538,,,,,,,0.356132,,,,,,,,,,,,,,,,,
1.222562,,,,,,,,,,,,0.543994,,,,,,,,,,,,
1.223032,,,,,,,,0.411275,,,,,,,,,,,,,,,,
1.22319,,,,,,,,,0.096452,,,,,,,,,,,,,,,
1.22395,,,,,,,,,,,,,,,,,,,,0.297539,,,,
1.224249,,,,,,,,,,,,,,,,,,,0.43013,,,,,
1.224776,,,,,,,,,,,,,,,0.018198,,,,,,,,,
1.225047,,,,,,,,,0.112167,,,,,,,,,,,,,,,
1.225505,,0.433275,,,,,,,,,,,,,,,,,,,,,,
1.225512,,,,,,,,,,,,,,,,,0.178777,,,,,,,
1.226152,,,,,,,,,,,,,,,,,,0.175637,,,,,,
1.226528,,,,0.277437,,,,,,,,,,,,,,,,,,,,
1.22662,,,,,,,,,,,,,,,,0.130433,,,,,,,,
1.226787,,,,,,,,0.426366,,,,,,,,,,,,,,,,
1.226903,,,,,,,,,0.127881,,,,,,,,,,,,,,,
1.226923,,,,,,,,,,,,0.551329,,,,,,,,,,,,
1.227069,,,,,,,,,,,,,,,,,,,,0.313885,,,,
1.227238,,,,,,,,,,,,,,,,,,,,,0.246648,,,
1.227313,,,,,,,,,,0.46112,,,,,,,,,,,,,,
1.227477,,,,,,,,,,,,,0.403117,,,,,,,,,,,
1.227487,0.399347,,,,,,,,,,,,,,,,,,,,,,,
1.227591,,,,,,,,,,,0.483709,,,,,,,,,,,,,
1.228005,,,,,,,,,,,,,,,,,,,,,,,0.192608,
1.228054,,,,,,,,,,,,,,,0.021225,,,,,,,,,
1.229269,,,0.69658,,,,,,,,,,,,,,,,,,,,,
1.229457,,,,,0.656637,,,,,,,,,,,,,,,,,,,
1.22951,,,,,,,,,,,,,,0.096469,,,,,,,,,,
1.229682,,,,,,,,,,,,,,,,0.138532,,,,,,,,
1.229909,,,,,,,,0.441456,,,,,,,,,,,,,,,,
1.230026,,,,,,,,,0.142971,,,,,,,,,,,,,,,
1.231079,,,,,,,,,,,,0.561237,,,,,,,,,,,,
1.231164,,,,,,,,,,,,,,,,,0.193245,,,,,,,
1.231542,,,,,,,0.35757,,,,,,,,,,,,,,,,,
1.231564,,,,,,,,,,,,,,,,,,,,,,,,0.285619
1.231801,,,,,,,,,,,,,,,,,,,0.443346,,,,,
1.231877,,,,,,,,,,,,,,,,0.145254,,,,,,,,
1.231985,,,,,,,,,,,,,,,0.021434,,,,,,,,,
1.232398,,,,,,,,0.457172,,,,,,,,,,,,,,,,
1.233098,,,,,,,,,,0.454901,,,,,,,,,,,,,,
1.233221,,,,,,,,,0.129155,,,,,,,,,,,,,,,
1.23431,,,,,,,,,,,,,,,,,,0.198909,,,,,,
1.234788,,,,,,,,,,,,,,,,,,,,,0.260492,,,
1.234917,,,,,,,,,,,,,,,,,0.208965,,,,,,,
1.234923,,,,,,,,,,,,,,,,,,,,,,,0.206451,
1.234956,,0.445239,,,,,,,,,,,,,,,,,,,,,,
1.235156,,,,,,,,,0.11345,,,,,,,,,,,,,,,
1.235346,,,,0.290028,,,,,,,,,,,,,,,,,,,,
1.235521,,,,,,,,0.472262,,,,,,,,,,,,,,,,
1.235555,,,,,,,,,,,,,,,,,,,0.458437,,,,,
1.235885,,,,,,,,,,,,,,,,,,,,0.327105,,,,
1.236096,,,,,,,,,,,,,,,,0.14825,,,,,,,,
1.236936,0.41194,,,,,,,,,,,,,,,,,,,,,,,
1.237061,,,,,,,,,,,,,,0.110313,,,,,,,,,,
1.237092,,,,,,,,,0.097746,,,,,,,,,,,,,,,
1.237227,,,,,,,,,,,,0.570952,,,,,,,,,,,,
1.23737,,,,,,,,,,,0.491118,,,,,,,,,,,,,
1.237377,,,,,,,,0.487976,,,,,,,,,,,,,,,,
1.238044,,,,,,,,,,,,,,,,,,,0.474154,,,,,
1.238194,,,,,,,,,,,,,0.414457,,,,,,,,,,,
1.238394,,,,,,,,,0.082668,,,,,,,,,,,,,,,
1.238671,,,,,,,,,,,,,,,,,0.224056,,,,,,,
1.238956,,,,,,,0.362774,,,,,,,,,,,,,,,,,
1.23926,,,,,,,,,,0.448434,,,,,,,,,,,,,,
1.239962,,,,,,,,,,,,,,,,,,0.213377,,,,,,
1.24033,,,,,,,,,0.066963,,,,,,,,,,,,,,,
1.24038,,,,,,,,,,,,,,,,,,,,,,,,0.298839
1.240796,,,,,,,,,,,,,,,0.021061,,,,,,,,,
1.241083,,,,,,,,,,,,,,,,,,,,,0.270563,,,
1.241132,,,,,,,,0.503068,,,,,,,,,,,,,,,,
1.241789,,,,,,,,,,,,0.577693,,,,,,,,,,,,
1.241794,,,,,,,,,,,,,,,,,0.239146,,,,,,,
1.241799,,,,,,,,,,,,,,,,,,,0.489245,,,,,
1.241841,,,,,,,,,,,,,,,,,,0.220294,,,,,,
1.242473,,,,,,,,,,,,,,,,,,,,,,,0.220296,
1.242684,,,,,,,,,,,,,,,,0.152077,,,,,,,,
1.243234,,,,,0.663906,,,,,,,,,,,,,,,,,,,
1.243529,,,,,,,,,0.051262,,,,,,,,,,,,,,,
1.243621,,,,,,,,0.518784,,,,,,,,,,,,,,,,
1.243774,,0.457831,,,,,,,,,,,,,,,,,,,,,,
1.243793,,,0.702274,,,,,,,,,,,,,,,,,,,,,
1.244611,,,,,,,,,,,,,,0.124158,,,,,,,,,,
1.244644,,,,,,,,,,,,,,,,0.158091,,,,,,,,
1.244779,,,,,,,0.372215,,,,,,,,,,,,,,,,,
1.245478,,,,,,,,0.534499,,,,,,,,,,,,,,,,
1.245547,,,,,,,,,,,,,,,,,0.254866,,,,,,,
1.245665,,,,,,,,,,0.44471,,,,,,,,,,,,,,
1.245753,0.424531,,,,,,,,,,,,,,,,,,,,,,,
1.246148,,,,,,,,,,,,0.586018,,,,,,,,,,,,
1.247352,,,,,,,,,,,,,,,,0.165325,,,,,,,,
1.247439,,,,,,,0.382591,,,,,,,,,,,,,,,,,
1.247646,,,,,,,,,,,,,0.425793,,,,,,,,,,,
1.247966,,,,,,,,0.550215,,,,,,,,,,,,,,,,
1.247985,,,,,,,,,0.038706,,,,,,,,,,,,,,,
1.248512,,,,,,,,,,,,,,,0.020636,,,,,,,,,
1.249199,,,,,,,,,,,,,,,,,,,,,,,,0.310802
1.249267,,,,,,,,,,,,,,,,,,,,,0.283781,,,
1.249301,,,,,,,,,,,,,,,,,0.269957,,,,,,,
1.249365,,,,,,,,,,,,,,,,,,,0.496806,,,,,
1.249508,,,,,,,,,,,,0.595528,,,,,,,,,,,,
1.250025,,,,,,,,,,,,,,,,,,,,,,,0.233512,
1.250457,,,,,,,,0.565303,,,,,,,,,,,,,,,,
1.250623,,,,,,,,,,,0.499008,,,,,,,,,,,,,
1.25066,,,,,,,,,,,,,,,,,,0.232257,,,,,,
1.25122,,,,,,,,,,,,,,,,,,,,,,0.00918,,
1.252161,,,,,,,,,,,,,,0.138003,,,,,,,,,,
1.252314,,,,,,,,0.581018,,,,,,,,,,,,,,,,
1.252372,,,,,,,,,0.053799,,,,,,,,,,,,,,,
1.252601,,,,,,,,,,,,,,,,0.167303,,,,,,,,
1.252719,,,,,0.671507,,,,,,,,,,,,,,,,,,,
1.253119,,,,,,,,,,,,,,,,,,,0.511897,,,,,
1.253225,,0.469795,,,,,,,,,,,,,,,,,,,,,,
1.253577,,,,,,,,,,0.440741,,,,,,,,,,,,,,
1.253688,,,,,,,,,,,,,,,,,0.28505,,,,,,,
1.254051,,,,,,,,,,,,,,,,,,,,0.392506,,,,
1.254373,,,,,,,0.39015,,,,,,,,,,,,,,,,,
1.254571,0.437123,,,,,,,,,,,,,,,,,,,,,,,
1.254861,,,,,,,,,0.069515,,,,,,,,,,,,,,,
1.255057,,,,,,,,,,,,0.605835,,,,,,,,,,,,
1.255435,,,,,,,,0.596736,,,,,,,,,,,,,,,,
1.255485,,,,0.324643,,,,,,,,,,,,,,,,,,,,
1.256185,,,,,,,,,,,,,,,,,,,,,0.297624,,,
1.256309,,,,,,,,,,,,,,,,,,,,,,,0.247982,
1.256872,,,,,,,,,,,,,,,,,,,0.527617,,,,,
1.257123,,,,,,,,,,,,,,,,0.175719,,,,,,,,
1.257351,,,,,,,,,0.084603,,,,,,,,,,,,,,,
1.257372,,,,,,,,,,,,,,,0.020363,,,,,,,,,
1.25758,,,,,,,,,,,,,,,,,,0.245472,,,,,,
1.258015,,,,,,,,,,,,,,,,,,,,,,,,0.324022
1.258075,,,,,,,,,,,,,,,,,0.300143,,,,,,,
1.258316,,,0.707968,,,,,,,,,,,,,,,,,,,,,
1.258365,,,,,,,,,,,,,0.436504,,,,,,,,,,,
1.259013,,,,,,,,,,,,0.61594,,,,,,,,,,,,
1.259357,,,,,,,,,,,,,,,0.022694,,,,,,,,,
1.259703,,,,,,,,,,,,,,,,,,,,0.406973,,,,
1.259711,,,,,,,,,,,,,,0.151847,,,,,,,,,,
1.260132,,,,,,,,,,,,,,,,0.188649,,,,,,,,
1.26067,,,,,,,0.399592,,,,,,,,,,,,,,,,,
1.261104,,,,,,,,,0.100323,,,,,,,,,,,,,,,
1.261194,,,,,,,,,,,,,,,0.024579,,,,,,,,,
1.261331,,,,,,,,,,,,,,,,,,0.26182,,,,,,
1.261758,,,,,,,,0.595496,,,,,,,,,,,,,,,,
1.261962,,,,,,,,,,,,,,,,,,,,,,,0.26245,
1.262403,,,,0.338486,,,,,,,,,,,,,,,,,,,,
1.262469,,,,,,,,,,,,,,,,,,,,,0.312094,,,
1.262907,,,,,,,,,,,0.515379,,,,,,,,,,,,,
1.263095,,,,,,,,,,,,,,,,,0.314609,,,,,,,
1.263109,,,,,,,,,,0.440392,,,,,,,,,,,,,,
1.263219,,,,,,0.012983,,,,,,,,,,,,,,,,,,
1.263388,0.449714,,,,,,,,,,,,,,,,,,,,,,,
1.263473,,,,,,,,,,,,,,,,0.195491,,,,,,,,
1.263478,,,,,,,,,,,,,,,0.026812,,,,,,,,,
1.263506,,0.482413,,,,,,,,,,,,,,,,,,,,,,
1.263615,,,,,,,,0.611211,,,,,,,,,,,,,,,,
1.263763,,,,,,,,,,,,0.627432,,,,,,,,,,,,
1.265232,,,,,,,0.407617,,,,,,,,,,,,,,,,,
1.265343,,,,,0.678453,,,,,,,,,,,,,,,,,,,
1.266124,,,,,,,,,0.114789,,,,,,,,,,,,,,,
1.266326,,,,,,,,,,,,,,,,,,,0.538325,,,,,
1.266351,,,,,,,,,,,,,,,,,,0.276286,,,,,,
1.266386,,,,,,,,,,,,,,,,,,,,,,0.010477,,
1.266629,,,,,,,,,,,,,,0.16569,,,,,,,,,,
1.26675,,,,,,,,0.621273,,,,,,,,,,,,,,,,
1.266832,,,,,,,,,,,,,,,,,,,,,,,,0.336613
1.266848,,,,,,,,,,,,,,,,,0.330329,,,,,,,
1.267181,,,,,,,,,,,,,0.449724,,,,,,,,,,,
1.268355,,,,,,,,,,,,,,,0.026973,,,,,,,,,
1.268607,,,,,,,,0.636988,,,,,,,,,,,,,,,,
1.269119,,,,,,,,,,,,,,,,,,,,0.432763,,,,
1.269163,,,,,,,0.415168,,,,,,,,,,,,,,,,,
1.269261,,,,,,,,,,,,,,,,0.203165,,,,,,,,
1.269748,,0.493901,,,,,,,,,,,,,,,,,,,,,,
1.269832,,,,,,,,0.652701,,,,,,,,,,,,,,,,
1.26997,,,,,,,,,,,,,,,,,0.345419,,,,,,,
1.270144,,,,,,,,,,,,,,,,,,,,,,,0.276296,
1.270492,,,,,,,,,,,,0.643087,,,,,,,,,,,,
1.270638,,,,,,,,,,0.439041,,,,,,,,,,,,,,
1.270935,,,,,,,,,,,0.527968,,,,,,,,,,,,,
1.27129,,,,,,,,,,,,,,,,,,,,,0.323429,,,
1.271346,,,,,,,,,,,,,,,,,,,0.552791,,,,,
1.272205,0.462305,,,,,,,,,,,,,,,,,,,,,,,
1.272844,,,0.711777,,,,,,,,,,,,,,,,,,,,,
1.272874,,,,,,,,,,,,,,,,,,,,0.447854,,,,
1.273028,,,,,,,,0.638256,,,,,,,,,,,,,,,,
1.273183,,,,,,,,,,,,,,,0.026838,,,,,,,,,
1.273725,,,,,,,,,,,,,,,,,0.36051,,,,,,,
1.274179,,,,,,,,,,,,,,0.179535,,,,,,,,,,
1.274421,,,,,,,,,,,,,,,0.029414,,,,,,,,,
1.274731,,,,,,,,,,,,,0.463569,,,,,,,,,,,
1.274958,,,,,,,,,0.121097,,,,,,,,,,,,,,,
1.275016,,,,,,,,,,,,,,,,,,,,,,,,0.349831
1.275099,,,,,,,,,,,,,,,,,,,0.568511,,,,,
1.275801,,,,,,,,,,,,,,,,,,0.288879,,,,,,
1.275993,,,,,,,,,,,,,,,,0.212412,,,,,,,,
1.276419,,,,,,,,,,,,0.661312,,,,,,,,,,,,
1.276627,,,,,,,,,,,,,,,,,,,,0.463574,,,,
1.276715,,,,,,,0.428384,,,,,,,,,,,,,,,,,
1.276858,,,,,,,,0.623185,,,,,,,,,,,,,,,,
1.276903,,,,,,,,,,,,,,,0.032192,,,,,,,,,
1.277062,,,,,,,,,,,,,,,,,,,,,,,0.290139,
1.277446,,,,,,,,,0.136813,,,,,,,,,,,,,,,
1.277478,,,,,,,,,,,,,,,,,0.37623,,,,,,,
1.277533,,,,,,,,,,,0.543381,,,,,,,,,,,,,
1.278602,,,,,0.684144,,,,,,,,,,,,,,,,,,,
1.27884,,,,,,,,,,,,,,,,,,,,,0.337273,,,
1.279021,,,,,,0.013025,,,,,,,,,,,,,,,,,,
1.279425,,,,,,,,0.608111,,,,,,,,,,,,,,,,
1.279756,0.47615,,,,,,,,,,,,,,,,,,,,,,,
1.279937,,,,,,,,,0.151901,,,,,,,,,,,,,,,
1.280008,,,,0.375608,,,,,,,,,,,,,,,,,,,,
1.280252,,0.506149,,,,,,,,,,,,,,,,,,,,,,
1.280381,,,,,,,,,,,,,,,,,,,,0.478665,,,,
1.280437,,,,,,,,,,,,,,,0.032003,,,,,,,,,
1.2806,,,,,,,,,,,,,,,,,0.391319,,,,,,,
1.280752,,,,,,,,,,,,,,,,,,,0.582979,,,,,
1.28093,,,,,,,,,,0.436076,,,,,,,,,,,,,,
1.281546,,,,,,,,,,,,,,,,,,,,,,0.014288,,
1.281729,,,,,,,,,,,,,,0.19338,,,,,,,,,,
1.281794,,,,,,,,,0.167616,,,,,,,,,,,,,,,
1.282058,,,,,,,,,,,,,,,,0.219734,,,,,,,,
1.28208,,,,,,,,,,,,,,,,,,,,,,,0.305234,
1.282282,,,,,,,,,,,,,0.476785,,,,,,,,,,,
1.282566,,,,,,,,,,,,,,,,,,,,,,,,0.363675
1.282717,,,,,,,,,,,,,,,,,,0.30335,,,,,,
1.283089,,,,,,,,,,,,,,,,,0.407036,,,,,,,
1.283152,,,,,,,,,,,,0.675779,,,,,,,,,,,,
1.283504,,,,,,,,,,,,,,,,,,,,0.493755,,,,
1.28365,,,,,,,,,0.183331,,,,,,,,,,,,,,,
1.284109,,,,,,,0.4416,,,,,,,,,,,,,,,,,
1.285112,,,,,,,,0.608754,,,,,,,,,,,,,,,,
1.285507,,,,,,,,,0.199045,,,,,,,,,,,,,,,
1.285758,,,,,,,,,,,,,,,,,,,,,0.351116,,,
1.286212,,,,,,,,,,,,,,,,,0.422125,,,,,,,
1.286472,,,,,,,,,,,,,,,,,,0.318442,,,,,,
1.286738,,,0.716213,,,,,,,,,,,,,,,,,,,,,
1.286924,,,,0.390079,,,,,,,,,,,,,,,,,,,,
1.287038,,,,,,,,,,,,,,,,,,,0.59682,,,,,
1.287106,,,,,,,,,,,,,,,0.032219,,,,,,,,,
1.287257,,,,,,,,,,,,,,,,,,,,0.509474,,,,
1.287366,,,,,,,,,0.214131,,,,,,,,,,,,,,,
1.287408,,,,,,,,,,,,,,,,0.228781,,,,,,,,
1.287904,,,,,,,,,,,,0.686282,,,,,,,,,,,,
1.287939,0.489368,,,,,,,,,,,,,,,,,,,,,,,
1.288365,,,,,,,,,,,,,,,,,,,,,,,0.319704,
1.288551,,,,,,,,,,,0.560534,,,,,,,,,,,,,
1.28894,,,,,,,,,,,,,,,0.034945,,,,,,,,,
1.289279,,,,,,,,,,,,,,0.207224,,,,,,,,,,
1.289498,,,,,,,,0.623847,,,,,,,,,,,,,,,,
1.289578,,,,,,,,,,0.438343,,,,,,,,,,,,,,
1.289834,,,,,,,,,,,,,0.490001,,,,,,,,,,,
1.289951,,,,,0.695485,,,,,,,,,,,,,,,,,,,
1.290271,,,,,,,,,,,,,,,,0.236801,,,,,,,,
1.290531,,,,,,,,,0.212255,,,,,,,,,,,,,,,
1.29075,,,,,,,,,,,,,,,,,,,,,,,,0.376893
1.291011,,,,,,,,,,,,,,,,,,,,0.524566,,,,
1.291247,,0.522886,,,,,,,,,,,,,,,,,,,,,,
1.29141,,,,,,,,,,,,,,,,,,,,,0.365584,,,
1.291426,,,,,,,,,,,,,,,,,,,0.611284,,,,,
1.292141,,,,,,,,,,,,,,,,,,0.325998,,,,,,
1.292268,,,,,,,,,,,,,,,0.037923,,,,,,,,,
1.292271,,,,,,,,,,,,,,,,0.242736,,,,,,,,
1.292466,,,,,,,,,0.19655,,,,,,,,,,,,,,,
1.292771,,,,,,,0.453091,,,,,,,,,,,,,,,,,
1.293177,,,,,,,,,,,,,,,,,0.417117,,,,,,,
1.29321,,,,0.403921,,,,,,,,,,,,,,,,,,,,
1.293256,,,,,,,,0.637682,,,,,,,,,,,,,,,,
1.294371,,,,,,,,,,,,,,,,,,0.290636,,,,,,
1.294821,,,,,,0.013695,,,,,,,,,,,,,,,,,,
1.295034,,,,,,,,,0.180847,,,,,,,,,,,,,,,
1.295038,,,,,,,,,,,,0.699364,,,,,,,,,,,,
1.295666,,,,,,,,,,,,,,,,,0.432833,,,,,,,
1.295954,,,,,,,,,,0.446465,,,,,,,,,,,,,,
1.296087,,,,,,,,,,,,,,,,,,,,,,0.01307,,
1.296123,0.502586,,,,,,,,,,,,,,,,,,,,,,,
1.29635,,,,,,,,,,,,,,,0.037538,,,,,,,,,
1.296664,,,,,,,,,,,,,,,,,,,,0.539034,,,,
1.296829,,,,,,,,,,,,,,0.221069,,,,,,,,,,
1.296841,,,,,,,,,,,,,,,,0.247893,,,,,,,,
1.297061,,,,,,,,,,,,,,,,,,,,,0.380681,,,
1.297524,,,,,,,,,,,,,,,,,0.447919,,,,,,,
1.2976,,,,,,,,,0.165773,,,,,,,,,,,,,,,
1.297654,,,,,,,0.459074,,,,,,,,,,,,,,,,,
1.297764,,,,,,,,,,,,,,,,,,,0.604389,,,,,
1.298285,,,,,,,,,,,,,,,,,,0.278078,,,,,,
1.2983,,,,,,,,,,,,,,,,,,,,,,,,0.390738
1.298451,,,,,,,,,,,,,,,,,,,,,,,0.330413,
1.298862,,,,0.418389,,,,,,,,,,,,,,,,,,,,
1.298921,,,,,,,,0.647123,,,,,,,,,,,,,,,,
1.299744,,,,,,,,,,,,,,,,0.255913,,,,,,,,
1.299876,,,,,,,,,,,0.581458,,,,,,,,,,,,,
1.299903,,,,,,,,,,,,,0.507623,,,,,,,,,,,
1.300013,,,,,,,,,,,,,,,,,0.463636,,,,,,,
1.300631,,,0.721277,,,,,,,,,,,,,,,,,,,,,
1.300775,,,,,,,,,,,,0.714224,,,,,,,,,,,,
1.301302,,,,,0.705569,,,,,,,,,,,,,,,,,,,
1.301348,,,,,,,,,,,,,,,,0.262083,,,,,,,,
1.301383,,,,,,,,,0.169553,,,,,,,,,,,,,,,
1.301518,,,,,,,,,,,,,,,,,,,0.61948,,,,,
1.301657,,,,,,,,,,,,,,,,,,0.312198,,,,,,
1.301682,,,,,,,,,,,,,,,,,,,,0.554128,,,,
1.302042,,,,,,,,0.662841,,,,,,,,,,,,,,,,
1.302081,,,,,,,,,,,,,,,,,,,,,0.395147,,,
1.30212,,,,,,,,,,,,,,,0.038791,,,,,,,,,
1.302195,,,,,,,,,,0.458077,,,,,,,,,,,,,,
1.302502,,,,,,,,,,,,,,,,,0.479352,,,,,,,
1.30324,,,,,,,,,0.185268,,,,,,,,,,,,,,,
1.303242,,0.540873,,,,,,,,,,,,,,,,,,,,,,
1.303708,,,,,,,,,,,,,,,0.040824,,,,,,,,,
1.303746,,,,,,,,,,,,,,0.23554,,,,,,,,,,
1.304103,,,,,,,,,,,,,,,,,,,,,,,0.344881,
1.304307,0.515804,,,,,,,,,,,,,,,,,,,,,,,
1.304423,,,,,,,0.469303,,,,,,,,,,,,,,,,,
1.304513,,,,0.433485,,,,,,,,,,,,,,,,,,,,
1.304778,,,,,,,,,,,,,,,,,,0.327916,,,,,,
1.304805,,,,,,,,,,,,,,,,,,,,0.569218,,,,
1.305096,,,,,,,,,0.200982,,,,,,,,,,,,,,,
1.305273,,,,,,,,,,,,,,,,,,,0.634572,,,,,
1.305624,,,,,,,,,,,,,,,,,0.494442,,,,,,,
1.305692,,,,,,,,,,,,,,,0.043649,,,,,,,,,
1.305848,,,,,,,,0.657195,,,,,,,,,,,,,,,,
1.306483,,,,,,,,,,,,,,,,,,,,,,,,0.403956
1.306717,,,,,,,,,,,,0.726314,,,,,,,,,,,,
1.306801,,,,,,,,,,0.472179,,,,,,,,,,,,,,
1.306953,,,,,,,,,0.216697,,,,,,,,,,,,,,,
1.307547,,,,,,,,,,,,,,,,0.263514,,,,,,,,
1.307732,,,,,,,,,,,,,,,,,,,,,0.410243,,,
1.307762,,,,,,,,,,,,,,,,,,,0.650288,,,,,
1.307926,,,,,,,,,,,,,,,,,,,,0.584936,,,,
1.308086,,,,,,,,,,,,,0.520841,,,,,,,,,,,
1.308745,,,,,,,,,,,,,,,,,0.51016,,,,,,,
1.30881,,,,,,,,,0.232412,,,,,,,,,,,,,,,
1.309349,,,,,,0.017504,,,,,,,,,,,,,,,,,,
1.309443,,,,,,,0.483926,,,,,,,,,,,,,,,,,
1.309756,,,,,,,,,,,,,,,,,,,,,,,0.359349,
1.310252,,,,,,,,,,,,,,,,,,,0.665376,,,,,
1.310607,,,,,,,,,,,,,,,,,,,,,,0.020021,,
1.310619,,,,,,,,,,,,,,,0.043663,,,,,,,,,
1.310646,,,,,,,,,,,,,,,,0.272241,,,,,,,,
1.310886,,,,,,,,0.664749,,,,,,,,,,,,,,,,
1.311048,,,,,,,,,,,,,,,,,,,,0.600026,,,,
1.311297,,,,,,,,,,,,,,0.248757,,,,,,,,,,
1.3113,,,,,,,,,0.2475,,,,,,,,,,,,,,,
1.311412,,,,,,,,,,0.483663,,,,,,,,,,,,,,
1.311696,,,,,,,,,,,,,,,,,,0.341759,,,,,,
1.311857,0.529648,,,,,,,,,,,,,,,,,,,,,,,
1.311868,,,,,,,,,,,,,,,,,0.525249,,,,,,,
1.312118,,,,,,,,,,,,,,,,,,,,,0.425336,,,
1.31262,,,,,,,,,,,0.603486,,,,,,,,,,,,,
1.312653,,,,,0.716282,,,,,,,,,,,,,,,,,,,
1.312741,,,,,,,,,,,,,,,,,,,0.681092,,,,,
1.313058,,,,,,,0.491634,,,,,,,,,,,,,,,,,
1.314035,,,,,,,,,,,,,,,,,,,,,,,,0.417172
1.314372,,,,,,,,,,,,,,,,0.282894,,,,,,,,
1.314441,,,,,,,,,,,,0.742367,,,,,,,,,,,,
1.314644,,,,,,,,,,0.495143,,,,,,,,,,,,,,
1.314801,,,,,,,,,,,,,,,,,,,,0.615745,,,,
1.314989,,,,,,,,,,,,,,,,,0.540968,,,,,,,
1.315154,,,0.726971,,,,,,,,,,,,,,,,,,,,,
1.315405,,,,,,,,,,,,,,,,,,,,,,,0.375074,
1.315637,,,,,,,,,,,,,0.534685,,,,,,,,,,,
1.31575,,,,,,,,,0.237457,,,,,,,,,,,,,,,
1.316144,,,,,,,,,,,,,,,0.043578,,,,,,,,,
1.316494,,0.557617,,,,,,,,,,,,,,,,,,,,,,
