x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population,world-population-smoothed,terrestrial-biosphere-degradation-smoothed,domesticated-land-smoothed,coastal-nitrogen-smoothed,tropical-forest-lost-smoothed,shrimp-aquaculture-smoothed,ocean-acidification-smoothed,marine-fish-capture-smoothed,stratospheric-ozone-smoothed,surface-temperature-smoothed,nitrous-dioxide-smoothed,methane-smoothed,carbon-dioxide-smoothed,international-tourism-smoothed,telecommunications-smoothed,transportation-smoothed,fertilizer-consumption-smoothed,paper-production-smoothed,water-use-smoothed,large-dam-smoothed,primary-energy-use-smoothed,foreign-direct-investement-smoothed,real-gdp-smoothed,urban-population-smoothed
1.265343,,,,,0.678453,,,,,,,,,,,,,,,,,,,,,,,,0.681142834935698,,,,,,,,,,,,,,,,,,,
1.266124,,,,,,,,,0.114789,,,,,,,,,,,,,,,,,,,,,,,,0.103936171107912,,,,,,,,,,,,,,,
1.266326,,,,,,,,,,,,,,,,,,,0.538325,,,,,,,,,,,,,,,,,,,,,,,,0.543829522241285,,,,,
1.266351,,,,,,,,,,,,,,,,,,0.276286,,,,,,,,,,,,,,,,,,,,,,,,0.27245910228791,,,,,,
1.266386,,,,,,,,,,,,,,,,,,,,,,0.010477,,,,,,,,,,,,,,,,,,,,,,,,0.00982335045484875,,
1.266629,,,,,,,,,,,,,,0.16569,,,,,,,,,,,,,,,,,,,,,,,,0.165099656983476,,,,,,,,,,
1.26675,,,,,,,,0.621273,,,,,,,,,,,,,,,,,,,,,,,,0.619673157242205,,,,,,,,,,,,,,,,
1.266832,,,,,,,,,,,,,,,,,,,,,,,,0.336613,,,,,,,,,,,,,,,,,,,,,,,,0.337009889008879
1.266848,,,,,,,,,,,,,,,,,0.330329,,,,,,,,,,,,,,,,,,,,,,,,0.334834707604678,,,,,,,
1.267181,,,,,,,,,,,,,0.449724,,,,,,,,,,,,,,,,,,,,,,,,0.453016874997459,,,,,,,,,,,
1.268355,,,,,,,,,,,,,,,0.026973,,,,,,,,,,,,,,,,,,,,,,,,0.0267477290031446,,,,,,,,,
1.268607,,,,,,,,0.636988,,,,,,,,,,,,,,,,,,,,,,,,0.622181946159285,,,,,,,,,,,,,,,,
1.269119,,,,,,,,,,,,,,,,,,,,0.432763,,,,,,,,,,,,,,,,,,,,,,,,0.438699407175358,,,,
1.269163,,,,,,,0.415168,,,,,,,,,,,,,,,,,,,,,,,,0.412492467025079,,,,,,,,,,,,,,,,,
1.269261,,,,,,,,,,,,,,,,0.203165,,,,,,,,,,,,,,,,,,,,,,,,0.200239033092989,,,,,,,,
1.269748,,0.493901,,,,,,,,,,,,,,,,,,,,,,,,0.492261080637519,,,,,,,,,,,,,,,,,,,,,,
1.269832,,,,,,,,0.652701,,,,,,,,,,,,,,,,,,,,,,,,0.624206462079892,,,,,,,,,,,,,,,,
1.26997,,,,,,,,,,,,,,,,,0.345419,,,,,,,,,,,,,,,,,,,,,,,,0.346568161741606,,,,,,,
1.270144,,,,,,,,,,,,,,,,,,,,,,,0.276296,,,,,,,,,,,,,,,,,,,,,,,,0.277216651989165,
1.270492,,,,,,,,,,,,0.643087,,,,,,,,,,,,,,,,,,,,,,,,0.642868648060253,,,,,,,,,,,,
1.270638,,,,,,,,,,0.439041,,,,,,,,,,,,,,,,,,,,,,,,0.443252536081768,,,,,,,,,,,,,,
1.270935,,,,,,,,,,,0.527968,,,,,,,,,,,,,,,,,,,,,,,,0.535458578546506,,,,,,,,,,,,,
1.27129,,,,,,,,,,,,,,,,,,,,,0.323429,,,,,,,,,,,,,,,,,,,,,,,,0.327022994894379,,,
1.271346,,,,,,,,,,,,,,,,,,,0.552791,,,,,,,,,,,,,,,,,,,,,,,,0.555492481477457,,,,,
1.272205,0.462305,,,,,,,,,,,,,,,,,,,,,,,,0.463642107993183,,,,,,,,,,,,,,,,,,,,,,,
1.272844,,,0.711777,,,,,,,,,,,,,,,,,,,,,,,,0.71470852183223,,,,,,,,,,,,,,,,,,,,,
1.272874,,,,,,,,,,,,,,,,,,,,0.447854,,,,,,,,,,,,,,,,,,,,,,,,0.45183893744417,,,,
1.273028,,,,,,,,0.638256,,,,,,,,,,,,,,,,,,,,,,,,0.62874150673892,,,,,,,,,,,,,,,,
1.273183,,,,,,,,,,,,,,,0.026838,,,,,,,,,,,,,,,,,,,,,,,,0.0285232579266753,,,,,,,,,
1.273725,,,,,,,,,,,,,,,,,0.36051,,,,,,,,,,,,,,,,,,,,,,,,0.360219968508897,,,,,,,
1.274179,,,,,,,,,,,,,,0.179535,,,,,,,,,,,,,,,,,,,,,,,,0.179277187003269,,,,,,,,,,
1.274421,,,,,,,,,,,,,,,0.029414,,,,,,,,,,,,,,,,,,,,,,,,0.0289984203770964,,,,,,,,,
1.274731,,,,,,,,,,,,,0.463569,,,,,,,,,,,,,,,,,,,,,,,,0.464305976714314,,,,,,,,,,,
1.274958,,,,,,,,,0.121097,,,,,,,,,,,,,,,,,,,,,,,,0.147057780668594,,,,,,,,,,,,,,,
1.275016,,,,,,,,,,,,,,,,,,,,,,,,0.349831,,,,,,,,,,,,,,,,,,,,,,,,0.349803509310355
1.275099,,,,,,,,,,,,,,,,,,,0.568511,,,,,,,,,,,,,,,,,,,,,,,,0.564537319617168,,,,,
1.275801,,,,,,,,,,,,,,,,,,0.288879,,,,,,,,,,,,,,,,,,,,,,,,0.296978362118546,,,,,,
1.275993,,,,,,,,,,,,,,,,0.212412,,,,,,,,,,,,,,,,,,,,,,,,0.212099262846045,,,,,,,,
1.276419,,,,,,,,,,,,0.661312,,,,,,,,,,,,,,,,,,,,,,,,0.656512028792979,,,,,,,,,,,,
1.276627,,,,,,,,,,,,,,,,,,,,0.463574,,,,,,,,,,,,,,,,,,,,,,,,0.46550320582619,,,,
1.276715,,,,,,,0.428384,,,,,,,,,,,,,,,,,,,,,,,,0.425211140351743,,,,,,,,,,,,,,,,,
1.276858,,,,,,,,0.623185,,,,,,,,,,,,,,,,,,,,,,,,0.631409385369598,,,,,,,,,,,,,,,,
1.276903,,,,,,,,,,,,,,,0.032192,,,,,,,,,,,,,,,,,,,,,,,,0.0300656555874509,,,,,,,,,
1.277062,,,,,,,,,,,,,,,,,,,,,,,0.290139,,,,,,,,,,,,,,,,,,,,,,,,0.291744255875644,
1.277446,,,,,,,,,0.136813,,,,,,,,,,,,,,,,,,,,,,,,0.155684463025777,,,,,,,,,,,,,,,
1.277478,,,,,,,,,,,,,,,,,0.37623,,,,,,,,,,,,,,,,,,,,,,,,0.373971376238419,,,,,,,
1.277533,,,,,,,,,,,0.543381,,,,,,,,,,,,,,,,,,,,,,,,0.544390734174567,,,,,,,,,,,,,
1.278602,,,,,0.684144,,,,,,,,,,,,,,,,,,,,,,,,0.691702202086033,,,,,,,,,,,,,,,,,,,
1.27884,,,,,,,,,,,,,,,,,,,,,0.337273,,,,,,,,,,,,,,,,,,,,,,,,0.344195061668465,,,
1.279021,,,,,,0.013025,,,,,,,,,,,,,,,,,,,,,,,,0.0116866161918313,,,,,,,,,,,,,,,,,,
1.279425,,,,,,,,0.608111,,,,,,,,,,,,,,,,,,,,,,,,0.632493775758466,,,,,,,,,,,,,,,,
1.279756,0.47615,,,,,,,,,,,,,,,,,,,,,,,,0.475467188045135,,,,,,,,,,,,,,,,,,,,,,,
1.279937,,,,,,,,,0.151901,,,,,,,,,,,,,,,,,,,,,,,,0.162114878748221,,,,,,,,,,,,,,,
1.280008,,,,0.375608,,,,,,,,,,,,,,,,,,,,,,,,0.375623281967847,,,,,,,,,,,,,,,,,,,,
1.280252,,0.506149,,,,,,,,,,,,,,,,,,,,,,,,0.506971701152681,,,,,,,,,,,,,,,,,,,,,,
1.280381,,,,,,,,,,,,,,,,,,,,0.478665,,,,,,,,,,,,,,,,,,,,,,,,0.479602724298668,,,,
1.280437,,,,,,,,,,,,,,,0.032003,,,,,,,,,,,,,,,,,,,,,,,,0.0315766051031165,,,,,,,,,
1.2806,,,,,,,,,,,,,,,,,0.391319,,,,,,,,,,,,,,,,,,,,,,,,0.385956438770978,,,,,,,
1.280752,,,,,,,,,,,,,,,,,,,0.582979,,,,,,,,,,,,,,,,,,,,,,,,0.578465023557066,,,,,
1.28093,,,,,,,,,,0.436076,,,,,,,,,,,,,,,,,,,,,,,,0.44598565020194,,,,,,,,,,,,,,
1.281546,,,,,,,,,,,,,,,,,,,,,,0.014288,,,,,,,,,,,,,,,,,,,,,,,,0.00982531716743396,,
1.281729,,,,,,,,,,,,,,0.19338,,,,,,,,,,,,,,,,,,,,,,,,0.193473020255245,,,,,,,,,,
1.281794,,,,,,,,,0.167616,,,,,,,,,,,,,,,,,,,,,,,,0.166410436309796,,,,,,,,,,,,,,,
1.282058,,,,,,,,,,,,,,,,0.219734,,,,,,,,,,,,,,,,,,,,,,,,0.222778931810456,,,,,,,,
1.28208,,,,,,,,,,,,,,,,,,,,,,,0.305234,,,,,,,,,,,,,,,,,,,,,,,,0.301904841468259,
1.282282,,,,,,,,,,,,,0.476785,,,,,,,,,,,,,,,,,,,,,,,,0.476141288575529,,,,,,,,,,,
1.282566,,,,,,,,,,,,,,,,,,,,,,,,0.363675,,,,,,,,,,,,,,,,,,,,,,,,0.362156346931102
1.282717,,,,,,,,,,,,,,,,,,0.30335,,,,,,,,,,,,,,,,,,,,,,,,0.304717569891557,,,,,,
1.283089,,,,,,,,,,,,,,,,,0.407036,,,,,,,,,,,,,,,,,,,,,,,,0.395879724109133,,,,,,,
1.283152,,,,,,,,,,,,0.675779,,,,,,,,,,,,,,,,,,,,,,,,0.671896425157632,,,,,,,,,,,,
1.283504,,,,,,,,,,,,,,,,,,,,0.493755,,,,,,,,,,,,,,,,,,,,,,,,0.491254554661913,,,,
1.28365,,,,,,,,,0.183331,,,,,,,,,,,,,,,,,,,,,,,,0.170837471147026,,,,,,,,,,,,,,,
1.284109,,,,,,,0.4416,,,,,,,,,,,,,,,,,,,,,,,,0.437977074595639,,,,,,,,,,,,,,,,,
1.285112,,,,,,,,0.608754,,,,,,,,,,,,,,,,,,,,,,,,0.63643019478598,,,,,,,,,,,,,,,,
1.285507,,,,,,,,,0.199045,,,,,,,,,,,,,,,,,,,,,,,,0.175384194235112,,,,,,,,,,,,,,,
1.285758,,,,,,,,,,,,,,,,,,,,,0.351116,,,,,,,,,,,,,,,,,,,,,,,,0.360129010005941,,,
1.286212,,,,,,,,,,,,,,,,,0.422125,,,,,,,,,,,,,,,,,,,,,,,,0.408502738065217,,,,,,,
1.286472,,,,,,,,,,,,,,,,,,0.318442,,,,,,,,,,,,,,,,,,,,,,,,0.305017214531187,,,,,,
1.286738,,,0.716213,,,,,,,,,,,,,,,,,,,,,,,,0.718895428648824,,,,,,,,,,,,,,,,,,,,,
1.286924,,,,0.390079,,,,,,,,,,,,,,,,,,,,,,,,0.391021872416017,,,,,,,,,,,,,,,,,,,,
1.287038,,,,,,,,,,,,,,,,,,,0.59682,,,,,,,,,,,,,,,,,,,,,,,,0.594142275492108,,,,,
1.287106,,,,,,,,,,,,,,,0.032219,,,,,,,,,,,,,,,,,,,,,,,,0.0342228120658657,,,,,,,,,
1.287257,,,,,,,,,,,,,,,,,,,,0.509474,,,,,,,,,,,,,,,,,,,,,,,,0.505552641206651,,,,
1.287366,,,,,,,,,0.214131,,,,,,,,,,,,,,,,,,,,,,,,0.179710450692611,,,,,,,,,,,,,,,
1.287408,,,,,,,,,,,,,,,,0.228781,,,,,,,,,,,,,,,,,,,,,,,,0.231432243887308,,,,,,,,
1.287904,,,,,,,,,,,,0.686282,,,,,,,,,,,,,,,,,,,,,,,,0.682394905282253,,,,,,,,,,,,
1.287939,0.489368,,,,,,,,,,,,,,,,,,,,,,,,0.488670468649777,,,,,,,,,,,,,,,,,,,,,,,
1.288365,,,,,,,,,,,,,,,,,,,,,,,0.319704,,,,,,,,,,,,,,,,,,,,,,,,0.314753371627207,
1.288551,,,,,,,,,,,0.560534,,,,,,,,,,,,,,,,,,,,,,,,0.559975514674734,,,,,,,,,,,,,
1.28894,,,,,,,,,,,,,,,0.034945,,,,,,,,,,,,,,,,,,,,,,,,0.0349570474378629,,,,,,,,,
1.289279,,,,,,,,,,,,,,0.207224,,,,,,,,,,,,,,,,,,,,,,,,0.208242033036696,,,,,,,,,,
1.289498,,,,,,,,0.623847,,,,,,,,,,,,,,,,,,,,,,,,0.639560753389085,,,,,,,,,,,,,,,,
1.289578,,,,,,,,,,0.438343,,,,,,,,,,,,,,,,,,,,,,,,0.452501357069299,,,,,,,,,,,,,,
1.289834,,,,,,,,,,,,,0.490001,,,,,,,,,,,,,,,,,,,,,,,,0.488436689184614,,,,,,,,,,,
1.289951,,,,,0.695485,,,,,,,,,,,,,,,,,,,,,,,,0.700266237396016,,,,,,,,,,,,,,,,,,,
1.290271,,,,,,,,,,,,,,,,0.236801,,,,,,,,,,,,,,,,,,,,,,,,0.2360612495914,,,,,,,,
1.290531,,,,,,,,,0.212255,,,,,,,,,,,,,,,,,,,,,,,,0.186595156552833,,,,,,,,,,,,,,,
1.29075,,,,,,,,,,,,,,,,,,,,,,,,0.376893,,,,,,,,,,,,,,,,,,,,,,,,0.375889537707781
1.291011,,,,,,,,,,,,,,,,,,,,0.524566,,,,,,,,,,,,,,,,,,,,,,,,0.520399119477256,,,,
1.291247,,0.522886,,,,,,,,,,,,,,,,,,,,,,,,0.523017782512714,,,,,,,,,,,,,,,,,,,,,,
1.29141,,,,,,,,,,,,,,,,,,,,,0.365584,,,,,,,,,,,,,,,,,,,,,,,,0.372738084809392,,,
1.291426,,,,,,,,,,,,,,,,,,,0.611284,,,,,,,,,,,,,,,,,,,,,,,,0.605510740279856,,,,,
1.292141,,,,,,,,,,,,,,,,,,0.325998,,,,,,,,,,,,,,,,,,,,,,,,0.303937124682293,,,,,,
1.292268,,,,,,,,,,,,,,,0.037923,,,,,,,,,,,,,,,,,,,,,,,,0.0362769976634713,,,,,,,,,
1.292271,,,,,,,,,,,,,,,,0.242736,,,,,,,,,,,,,,,,,,,,,,,,0.239580439957905,,,,,,,,
1.292466,,,,,,,,,0.19655,,,,,,,,,,,,,,,,,,,,,,,,0.19052962410409,,,,,,,,,,,,,,,
1.292771,,,,,,,0.453091,,,,,,,,,,,,,,,,,,,,,,,,0.453320574792478,,,,,,,,,,,,,,,,,
1.293177,,,,,,,,,,,,,,,,,0.417117,,,,,,,,,,,,,,,,,,,,,,,,0.437315534666181,,,,,,,
1.29321,,,,0.403921,,,,,,,,,,,,,,,,,,,,,,,,0.405668343276045,,,,,,,,,,,,,,,,,,,,
1.293256,,,,,,,,0.637682,,,,,,,,,,,,,,,,,,,,,,,,0.640704007903453,,,,,,,,,,,,,,,,
1.294371,,,,,,,,,,,,,,,,,,0.290636,,,,,,,,,,,,,,,,,,,,,,,,0.304054130672694,,,,,,
1.294821,,,,,,0.013695,,,,,,,,,,,,,,,,,,,,,,,,0.0127613355601382,,,,,,,,,,,,,,,,,,
1.295034,,,,,,,,,0.180847,,,,,,,,,,,,,,,,,,,,,,,,0.195468711157753,,,,,,,,,,,,,,,
1.295038,,,,,,,,,,,,0.699364,,,,,,,,,,,,,,,,,,,,,,,,0.698480487189478,,,,,,,,,,,,
1.295666,,,,,,,,,,,,,,,,,0.432833,,,,,,,,,,,,,,,,,,,,,,,,0.448339518632061,,,,,,,
1.295954,,,,,,,,,,0.446465,,,,,,,,,,,,,,,,,,,,,,,,0.460899404268826,,,,,,,,,,,,,,
1.296087,,,,,,,,,,,,,,,,,,,,,,0.01307,,,,,,,,,,,,,,,,,,,,,,,,0.012209713703028,,
1.296123,0.502586,,,,,,,,,,,,,,,,,,,,,,,,0.502169788476646,,,,,,,,,,,,,,,,,,,,,,,
1.29635,,,,,,,,,,,,,,,0.037538,,,,,,,,,,,,,,,,,,,,,,,,0.037931410663823,,,,,,,,,
1.296664,,,,,,,,,,,,,,,,,,,,0.539034,,,,,,,,,,,,,,,,,,,,,,,,0.542396478624243,,,,
1.296829,,,,,,,,,,,,,,0.221069,,,,,,,,,,,,,,,,,,,,,,,,0.222686716872347,,,,,,,,,,
1.296841,,,,,,,,,,,,,,,,0.247893,,,,,,,,,,,,,,,,,,,,,,,,0.24793709723851,,,,,,,,
1.297061,,,,,,,,,,,,,,,,,,,,,0.380681,,,,,,,,,,,,,,,,,,,,,,,,0.385768433675337,,,
1.297524,,,,,,,,,,,,,,,,,0.447919,,,,,,,,,,,,,,,,,,,,,,,,0.457019073972673,,,,,,,
1.2976,,,,,,,,,0.165773,,,,,,,,,,,,,,,,,,,,,,,,0.199976750471594,,,,,,,,,,,,,,,
1.297654,,,,,,,0.459074,,,,,,,,,,,,,,,,,,,,,,,,0.462286529524627,,,,,,,,,,,,,,,,,
1.297764,,,,,,,,,,,,,,,,,,,0.604389,,,,,,,,,,,,,,,,,,,,,,,,0.624360938092902,,,,,
1.298285,,,,,,,,,,,,,,,,,,0.278078,,,,,,,,,,,,,,,,,,,,,,,,0.30742973543675,,,,,,
1.2983,,,,,,,,,,,,,,,,,,,,,,,,0.390738,,,,,,,,,,,,,,,,,,,,,,,,0.388787064520754
1.298451,,,,,,,,,,,,,,,,,,,,,,,0.330413,,,,,,,,,,,,,,,,,,,,,,,,0.335321543371005,
1.298862,,,,0.418389,,,,,,,,,,,,,,,,,,,,,,,,0.419182617632468,,,,,,,,,,,,,,,,,,,,
1.298921,,,,,,,,0.647123,,,,,,,,,,,,,,,,,,,,,,,,0.64463649554235,,,,,,,,,,,,,,,,
1.299744,,,,,,,,,,,,,,,,0.255913,,,,,,,,,,,,,,,,,,,,,,,,0.253427797291104,,,,,,,,
1.299876,,,,,,,,,,,0.581458,,,,,,,,,,,,,,,,,,,,,,,,0.577197428982714,,,,,,,,,,,,,
1.299903,,,,,,,,,,,,,0.507623,,,,,,,,,,,,,,,,,,,,,,,,0.506043020926939,,,,,,,,,,,
1.300013,,,,,,,,,,,,,,,,,0.463636,,,,,,,,,,,,,,,,,,,,,,,,0.468631973181028,,,,,,,
1.300631,,,0.721277,,,,,,,,,,,,,,,,,,,,,,,,0.723152517500681,,,,,,,,,,,,,,,,,,,,,
1.300775,,,,,,,,,,,,0.714224,,,,,,,,,,,,,,,,,,,,,,,,0.712113741178532,,,,,,,,,,,,
1.301302,,,,,0.705569,,,,,,,,,,,,,,,,,,,,,,,,0.707411936903124,,,,,,,,,,,,,,,,,,,
1.301348,,,,,,,,,,,,,,,,0.262083,,,,,,,,,,,,,,,,,,,,,,,,0.256630213881807,,,,,,,,
1.301383,,,,,,,,,0.169553,,,,,,,,,,,,,,,,,,,,,,,,0.205458689952467,,,,,,,,,,,,,,,
1.301518,,,,,,,,,,,,,,,,,,,0.61948,,,,,,,,,,,,,,,,,,,,,,,,0.635784043871773,,,,,
1.301657,,,,,,,,,,,,,,,,,,0.312198,,,,,,,,,,,,,,,,,,,,,,,,0.31183492926478,,,,,,
1.301682,,,,,,,,,,,,,,,,,,,,0.554128,,,,,,,,,,,,,,,,,,,,,,,,0.561888178193329,,,,
1.302042,,,,,,,,0.662841,,,,,,,,,,,,,,,,,,,,,,,,0.648856247032435,,,,,,,,,,,,,,,,
1.302081,,,,,,,,,,,,,,,,,,,,,0.395147,,,,,,,,,,,,,,,,,,,,,,,,0.398083618488558,,,
1.30212,,,,,,,,,,,,,,,0.038791,,,,,,,,,,,,,,,,,,,,,,,,0.0403391336047363,,,,,,,,,
1.302195,,,,,,,,,,0.458077,,,,,,,,,,,,,,,,,,,,,,,,0.471371878057474,,,,,,,,,,,,,,
1.302502,,,,,,,,,,,,,,,,,0.479352,,,,,,,,,,,,,,,,,,,,,,,,0.479521201790908,,,,,,,
1.30324,,,,,,,,,0.185268,,,,,,,,,,,,,,,,,,,,,,,,0.206993724331982,,,,,,,,,,,,,,,
1.303242,,0.540873,,,,,,,,,,,,,,,,,,,,,,,,0.540715517279287,,,,,,,,,,,,,,,,,,,,,,
1.303708,,,,,,,,,,,,,,,0.040824,,,,,,,,,,,,,,,,,,,,,,,,0.0409901846595034,,,,,,,,,
1.303746,,,,,,,,,,,,,,0.23554,,,,,,,,,,,,,,,,,,,,,,,,0.234783361307845,,,,,,,,,,
1.304103,,,,,,,,,,,,,,,,,,,,,,,0.344881,,,,,,,,,,,,,,,,,,,,,,,,0.346321975299626,
1.304307,0.515804,,,,,,,,,,,,,,,,,,,,,,,,0.515850918271082,,,,,,,,,,,,,,,,,,,,,,,
1.304423,,,,,,,0.469303,,,,,,,,,,,,,,,,,,,,,,,,0.475009805241583,,,,,,,,,,,,,,,,,
1.304513,,,,0.433485,,,,,,,,,,,,,,,,,,,,,,,,0.432858690235497,,,,,,,,,,,,,,,,,,,,
1.304778,,,,,,,,,,,,,,,,,,0.327916,,,,,,,,,,,,,,,,,,,,,,,,0.315260283579467,,,,,,
1.304805,,,,,,,,,,,,,,,,,,,,0.569218,,,,,,,,,,,,,,,,,,,,,,,,0.574199610880792,,,,
1.305096,,,,,,,,,0.200982,,,,,,,,,,,,,,,,,,,,,,,,0.207558428437055,,,,,,,,,,,,,,,
1.305273,,,,,,,,,,,,,,,,,,,0.634572,,,,,,,,,,,,,,,,,,,,,,,,0.645683350620342,,,,,
1.305624,,,,,,,,,,,,,,,,,0.494442,,,,,,,,,,,,,,,,,,,,,,,,0.493052677077169,,,,,,,
1.305692,,,,,,,,,,,,,,,0.043649,,,,,,,,,,,,,,,,,,,,,,,,0.0417837717269418,,,,,,,,,
1.305848,,,,,,,,0.657195,,,,,,,,,,,,,,,,,,,,,,,,0.654543794682638,,,,,,,,,,,,,,,,
1.306483,,,,,,,,,,,,,,,,,,,,,,,,0.403956,,,,,,,,,,,,,,,,,,,,,,,,0.403407151582338
1.306717,,,,,,,,,,,,0.726314,,,,,,,,,,,,,,,,,,,,,,,,0.726522268419114,,,,,,,,,,,,
1.306801,,,,,,,,,,0.472179,,,,,,,,,,,,,,,,,,,,,,,,0.479682290656236,,,,,,,,,,,,,,
1.306953,,,,,,,,,0.216697,,,,,,,,,,,,,,,,,,,,,,,,0.207903433730684,,,,,,,,,,,,,,,
1.307547,,,,,,,,,,,,,,,,0.263514,,,,,,,,,,,,,,,,,,,,,,,,0.268618540485874,,,,,,,,
1.307732,,,,,,,,,,,,,,,,,,,,,0.410243,,,,,,,,,,,,,,,,,,,,,,,,0.411852690827228,,,
1.307762,,,,,,,,,,,,,,,,,,,0.650288,,,,,,,,,,,,,,,,,,,,,,,,0.651769535823847,,,,,
1.307926,,,,,,,,,,,,,,,,,,,,0.584936,,,,,,,,,,,,,,,,,,,,,,,,0.586098769269899,,,,
1.308086,,,,,,,,,,,,,0.520841,,,,,,,,,,,,,,,,,,,,,,,,0.52138257111067,,,,,,,,,,,
1.308745,,,,,,,,,,,,,,,,,0.51016,,,,,,,,,,,,,,,,,,,,,,,,0.50696191312923,,,,,,,
1.30881,,,,,,,,,0.232412,,,,,,,,,,,,,,,,,,,,,,,,0.208778601646903,,,,,,,,,,,,,,,
1.309349,,,,,,0.017504,,,,,,,,,,,,,,,,,,,,,,,,0.0153054485060893,,,,,,,,,,,,,,,,,,
1.309443,,,,,,,0.483926,,,,,,,,,,,,,,,,,,,,,,,,0.484452993293155,,,,,,,,,,,,,,,,,
1.309756,,,,,,,,,,,,,,,,,,,,,,,0.359349,,,,,,,,,,,,,,,,,,,,,,,,0.356826654614684,
1.310252,,,,,,,,,,,,,,,,,,,0.665376,,,,,,,,,,,,,,,,,,,,,,,,0.65764215414917,,,,,
1.310607,,,,,,,,,,,,,,,,,,,,,,0.020021,,,,,,,,,,,,,,,,,,,,,,,,0.0170048625921636,,
1.310619,,,,,,,,,,,,,,,0.043663,,,,,,,,,,,,,,,,,,,,,,,,0.0439472989658609,,,,,,,,,
1.310646,,,,,,,,,,,,,,,,0.272241,,,,,,,,,,,,,,,,,,,,,,,,0.274856803049108,,,,,,,,
1.310886,,,,,,,,0.664749,,,,,,,,,,,,,,,,,,,,,,,,0.662865668334853,,,,,,,,,,,,,,,,
1.311048,,,,,,,,,,,,,,,,,,,,0.600026,,,,,,,,,,,,,,,,,,,,,,,,0.597736299774494,,,,
1.311297,,,,,,,,,,,,,,0.248757,,,,,,,,,,,,,,,,,,,,,,,,0.247505029847763,,,,,,,,,,
1.3113,,,,,,,,,0.2475,,,,,,,,,,,,,,,,,,,,,,,,0.210019433232646,,,,,,,,,,,,,,,
1.311412,,,,,,,,,,0.483663,,,,,,,,,,,,,,,,,,,,,,,,0.487849298967236,,,,,,,,,,,,,,
1.311696,,,,,,,,,,,,,,,,,,0.341759,,,,,,,,,,,,,,,,,,,,,,,,0.337176422260281,,,,,,
1.311857,0.529648,,,,,,,,,,,,,,,,,,,,,,,,0.528768179052626,,,,,,,,,,,,,,,,,,,,,,,
1.311868,,,,,,,,,,,,,,,,,0.525249,,,,,,,,,,,,,,,,,,,,,,,,0.51988592383792,,,,,,,
1.312118,,,,,,,,,,,,,,,,,,,,,0.425336,,,,,,,,,,,,,,,,,,,,,,,,0.421846569908431,,,
1.31262,,,,,,,,,,,0.603486,,,,,,,,,,,,,,,,,,,,,,,,0.597389082829445,,,,,,,,,,,,,
1.312653,,,,,0.716282,,,,,,,,,,,,,,,,,,,,,,,,0.714492364088925,,,,,,,,,,,,,,,,,,,
1.312741,,,,,,,,,,,,,,,,,,,0.681092,,,,,,,,,,,,,,,,,,,,,,,,0.662869241584199,,,,,
1.313058,,,,,,,0.491634,,,,,,,,,,,,,,,,,,,,,,,,0.491286830930605,,,,,,,,,,,,,,,,,
1.314035,,,,,,,,,,,,,,,,,,,,,,,,0.417172,,,,,,,,,,,,,,,,,,,,,,,,0.41745909225634
1.314372,,,,,,,,,,,,,,,,0.282894,,,,,,,,,,,,,,,,,,,,,,,,0.283519476052174,,,,,,,,
1.314441,,,,,,,,,,,,0.742367,,,,,,,,,,,,,,,,,,,,,,,,0.745113633230012,,,,,,,,,,,,
1.314644,,,,,,,,,,0.495143,,,,,,,,,,,,,,,,,,,,,,,,0.494061488378892,,,,,,,,,,,,,,
1.314801,,,,,,,,,,,,,,,,,,,,0.615745,,,,,,,,,,,,,,,,,,,,,,,,0.611801450063518,,,,
1.314989,,,,,,,,,,,,,,,,,0.540968,,,,,,,,,,,,,,,,,,,,,,,,0.531817087492371,,,,,,,
1.315154,,,0.726971,,,,,,,,,,,,,,,,,,,,,,,,0.727585513864918,,,,,,,,,,,,,,,,,,,,,
1.315405,,,,,,,,,,,,,,,,,,,,,,,0.375074,,,,,,,,,,,,,,,,,,,,,,,,0.367338001271243,
1.315637,,,,,,,,,,,,,0.534685,,,,,,,,,,,,,,,,,,,,,,,,0.535950289818853,,,,,,,,,,,
1.31575,,,,,,,,,0.237457,,,,,,,,,,,,,,,,,,,,,,,,0.211046100809121,,,,,,,,,,,,,,,
1.316144,,,,,,,,,,,,,,,0.043578,,,,,,,,,,,,,,,,,,,,,,,,0.0463552788909924,,,,,,,,,
1.316494,,0.557617,,,,,,,,,,,,,,,,,,,,,,,,0.559761350128155,,,,,,,,,,,,,,,,,,,,,,
1.316505,,,,,,,,,,,,,,,,,,,,,0.440429,,,,,,,,,,,,,,,,,,,,,,,,0.431479073383509,,,
1.316957,,,,,,,,,,,,,,,,0.29162,,,,,,,,,,,,,,,,,,,,,,,,0.290718380094242,,,,,,,,
1.31776,,,,,,,,,,,,,,,,,,,0.696187,,,,,,,,,,,,,,,,,,,,,,,,0.67287797935041,,,,,
